Country,State,State lgd code,Year,Gender,Age group,Type of area,Labour Force Participation Rate (LFPR)_avg,Labour Force Participation Rate (LFPR)_max,Labour Force Participation Rate (LFPR)_min,Labour Force Participation Rate (LFPR)_sum,Labour Force Participation Rate (LFPR)_count,Labour Force Participation Rate (LFPR)_stddev,Labour Force Participation Rate (LFPR)_LandAreaWeight,Labour Force Participation Rate (LFPR)_TotalPopulationWeight,Labour Force Participation Rate (LFPR)_NumberOfHouseholdsWeight,Labour Force Participation Rate (LFPR)_TotalPopulationMaleWeight,Labour Force Participation Rate (LFPR)_TotalPopulationFemaleWeight
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",female,15-59,rural + urban,45.1,45.1,45.1,45.1,1,,,45.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",female,15-59,urban,29.9,29.9,29.9,29.9,1,,,29.9,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",female,15 years and above,rural,47.3,47.3,47.3,47.3,1,,,47.3,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",female,15 years and above,rural + urban,40.3,40.3,40.3,40.3,1,,,40.3,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",female,15 years and above,urban,26.7,26.7,26.7,26.7,1,,,26.7,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",female,All Ages,rural,37.4,37.4,37.4,37.4,1,,,37.4,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",female,All Ages,rural + urban,32.2,32.2,32.2,32.2,1,,,32.2,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",female,All Ages,urban,21.7,21.7,21.7,21.7,1,,,21.7,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",male,15-29,rural,62.5,62.5,62.5,62.5,1,,,62.5,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",male,15-29,rural + urban,60.4,60.4,60.4,60.4,1,,,60.4,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",male,15-29,urban,56.1,56.1,56.1,56.1,1,,,56.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",male,15-59,rural,83.5,83.5,83.5,83.5,1,,,83.5,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",male,15-59,rural + urban,82.5,82.5,82.5,82.5,1,,,82.5,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",male,15-59,urban,80.6,80.6,80.6,80.6,1,,,80.6,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",male,15 years and above,rural,77.4,77.4,77.4,77.4,1,,,77.4,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",male,15 years and above,rural + urban,76.2,76.2,76.2,76.2,1,,,76.2,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",male,15 years and above,urban,73.9,73.9,73.9,73.9,1,,,73.9,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",male,All Ages,rural,59.5,59.5,59.5,59.5,1,,,59.5,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",male,All Ages,rural + urban,58.8,58.8,58.8,58.8,1,,,58.8,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",male,All Ages,urban,57.5,57.5,57.5,57.5,1,,,57.5,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",person,15-29,rural,48.3,48.3,48.3,48.3,1,,48.3,48.3,48.3,48.3,48.3
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",person,15-29,rural + urban,45.0,45.0,45.0,45.0,1,,45.0,45.0,45.0,45.0,45.0
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",person,15-29,urban,38.7,38.7,38.7,38.7,1,,38.7,38.7,38.7,38.7,38.7
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",person,15-59,rural,68.4,68.4,68.4,68.4,1,,68.4,68.4,68.4,68.4,68.4
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",person,15-59,rural + urban,63.5,63.5,63.5,63.5,1,,63.5,63.5,63.5,63.5,63.5
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",person,15-59,urban,54.3,54.3,54.3,54.3,1,,54.3,54.3,54.3,54.3,54.3
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",person,15 years and above,rural,62.0,62.0,62.0,62.0,1,,62.0,62.0,62.0,62.0,62.0
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",person,15 years and above,rural + urban,57.8,57.8,57.8,57.8,1,,57.8,57.8,57.8,57.8,57.8
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",person,15 years and above,urban,49.6,49.6,49.6,49.6,1,,49.6,49.6,49.6,49.6,49.6
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",person,All Ages,rural,48.3,48.3,48.3,48.3,1,,48.3,48.3,48.3,48.3,48.3
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",person,All Ages,rural + urban,45.4,45.4,45.4,45.4,1,,45.4,45.4,45.4,45.4,45.4
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2018",person,All Ages,urban,39.4,39.4,39.4,39.4,1,,39.4,39.4,39.4,39.4,39.4
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",female,15-29,rural,35.4,35.4,35.4,35.4,1,,,35.4,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",female,15-29,rural + urban,31.3,31.3,31.3,31.3,1,,,31.3,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",female,15-29,urban,23.7,23.7,23.7,23.7,1,,,23.7,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",female,15-59,rural,49.6,49.6,49.6,49.6,1,,,49.6,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",female,15-59,rural + urban,43.7,43.7,43.7,43.7,1,,,43.7,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",female,15-59,urban,31.6,31.6,31.6,31.6,1,,,31.6,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",female,15 years and above,rural,44.3,44.3,44.3,44.3,1,,,44.3,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",female,15 years and above,rural + urban,39.2,39.2,39.2,39.2,1,,,39.2,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",female,15 years and above,urban,28.5,28.5,28.5,28.5,1,,,28.5,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",female,All Ages,rural,35.9,35.9,35.9,35.9,1,,,35.9,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",female,All Ages,rural + urban,31.7,31.7,31.7,31.7,1,,,31.7,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",female,All Ages,urban,22.8,22.8,22.8,22.8,1,,,22.8,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",male,15-29,rural,66.8,66.8,66.8,66.8,1,,,66.8,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",male,15-29,rural + urban,63.1,63.1,63.1,63.1,1,,,63.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",male,15-29,urban,55.1,55.1,55.1,55.1,1,,,55.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",male,15-59,rural,86.1,86.1,86.1,86.1,1,,,86.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",male,15-59,rural + urban,84.3,84.3,84.3,84.3,1,,,84.3,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",male,15-59,urban,80.6,80.6,80.6,80.6,1,,,80.6,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",male,15 years and above,rural,79.4,79.4,79.4,79.4,1,,,79.4,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",male,15 years and above,rural + urban,78.1,78.1,78.1,78.1,1,,,78.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",male,15 years and above,urban,75.1,75.1,75.1,75.1,1,,,75.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",male,All Ages,rural,62.3,62.3,62.3,62.3,1,,,62.3,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",male,All Ages,rural + urban,61.3,61.3,61.3,61.3,1,,,61.3,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",male,All Ages,urban,59.1,59.1,59.1,59.1,1,,,59.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",person,15-29,rural,51.7,51.7,51.7,51.7,1,,51.7,51.7,51.7,51.7,51.7
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",person,15-29,rural + urban,47.4,47.4,47.4,47.4,1,,47.4,47.4,47.4,47.4,47.4
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",person,15-29,urban,38.8,38.8,38.8,38.8,1,,38.8,38.8,38.8,38.8,38.8
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",person,15-59,rural,67.5,67.5,67.5,67.5,1,,67.5,67.5,67.5,67.5,67.5
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",person,15-59,rural + urban,63.5,63.5,63.5,63.5,1,,63.5,63.5,63.5,63.5,63.5
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",person,15-59,urban,55.3,55.3,55.3,55.3,1,,55.3,55.3,55.3,55.3,55.3
India,Karnataka,29,"Agriculture Year (Jul - Jun), 2023",male,All Ages,rural,60.0,60.0,60.0,60.0,1,,,60.0,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",person,15 years and above,rural,61.5,61.5,61.5,61.5,1,,61.5,61.5,61.5,61.5,61.5
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",person,15 years and above,rural + urban,58.2,58.2,58.2,58.2,1,,58.2,58.2,58.2,58.2,58.2
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",person,15 years and above,urban,51.0,51.0,51.0,51.0,1,,51.0,51.0,51.0,51.0,51.0
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",person,All Ages,rural,49.1,49.1,49.1,49.1,1,,49.1,49.1,49.1,49.1,49.1
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",person,All Ages,rural + urban,46.3,46.3,46.3,46.3,1,,46.3,46.3,46.3,46.3,46.3
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2019",person,All Ages,urban,40.5,40.5,40.5,40.5,1,,40.5,40.5,40.5,40.5,40.5
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",female,15-29,rural,34.8,34.8,34.8,34.8,1,,,34.8,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",female,15-29,rural + urban,31.2,31.2,31.2,31.2,1,,,31.2,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",female,15-29,urban,24.3,24.3,24.3,24.3,1,,,24.3,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",female,15-59,rural,58.0,58.0,58.0,58.0,1,,,58.0,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",female,15-59,rural + urban,50.0,50.0,50.0,50.0,1,,,50.0,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",female,15-59,urban,34.4,34.4,34.4,34.4,1,,,34.4,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",female,15 years and above,rural,51.7,51.7,51.7,51.7,1,,,51.7,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",female,15 years and above,rural + urban,45.1,45.1,45.1,45.1,1,,,45.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",female,15 years and above,urban,31.7,31.7,31.7,31.7,1,,,31.7,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",female,All Ages,rural,41.4,41.4,41.4,41.4,1,,,41.4,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",female,All Ages,rural + urban,36.1,36.1,36.1,36.1,1,,,36.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",female,All Ages,urban,25.5,25.5,25.5,25.5,1,,,25.5,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",male,15-29,rural,64.1,64.1,64.1,64.1,1,,,64.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",male,15-29,rural + urban,63.0,63.0,63.0,63.0,1,,,63.0,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",male,15-29,urban,60.6,60.6,60.6,60.6,1,,,60.6,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",male,15-59,rural,84.7,84.7,84.7,84.7,1,,,84.7,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",male,15-59,rural + urban,84.1,84.1,84.1,84.1,1,,,84.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",male,15-59,urban,82.9,82.9,82.9,82.9,1,,,82.9,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",male,15 years and above,rural,78.0,78.0,78.0,78.0,1,,,78.0,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",male,15 years and above,rural + urban,77.6,77.6,77.6,77.6,1,,,77.6,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",male,15 years and above,urban,76.7,76.7,76.7,76.7,1,,,76.7,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",male,All Ages,rural,61.8,61.8,61.8,61.8,1,,,61.8,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",male,All Ages,rural + urban,60.8,60.8,60.8,60.8,1,,,60.8,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",male,All Ages,urban,58.7,58.7,58.7,58.7,1,,,58.7,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",person,15-29,rural,50.2,50.2,50.2,50.2,1,,50.2,50.2,50.2,50.2,50.2
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",person,15-29,rural + urban,47.5,47.5,47.5,47.5,1,,47.5,47.5,47.5,47.5,47.5
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",person,15-29,urban,42.0,42.0,42.0,42.0,1,,42.0,42.0,42.0,42.0,42.0
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",person,15-59,rural,71.3,71.3,71.3,71.3,1,,71.3,71.3,71.3,71.3,71.3
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",person,15-59,rural + urban,66.8,66.8,66.8,66.8,1,,66.8,66.8,66.8,66.8,66.8
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",person,15-59,urban,57.7,57.7,57.7,57.7,1,,57.7,57.7,57.7,57.7,57.7
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",person,15 years and above,rural,64.8,64.8,64.8,64.8,1,,64.8,64.8,64.8,64.8,64.8
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",person,15 years and above,rural + urban,61.1,61.1,61.1,61.1,1,,61.1,61.1,61.1,61.1,61.1
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",person,15 years and above,urban,53.4,53.4,53.4,53.4,1,,53.4,53.4,53.4,53.4,53.4
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",person,All Ages,rural,51.6,51.6,51.6,51.6,1,,51.6,51.6,51.6,51.6,51.6
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",person,All Ages,rural + urban,48.4,48.4,48.4,48.4,1,,48.4,48.4,48.4,48.4,48.4
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2020",person,All Ages,urban,41.9,41.9,41.9,41.9,1,,41.9,41.9,41.9,41.9,41.9
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",female,15-29,rural,33.2,33.2,33.2,33.2,1,,,33.2,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",female,15-29,rural + urban,30.5,30.5,30.5,30.5,1,,,30.5,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",female,15-29,urban,24.5,24.5,24.5,24.5,1,,,24.5,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",female,15-59,rural,54.6,54.6,54.6,54.6,1,,,54.6,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",female,15-59,rural + urban,47.9,47.9,47.9,47.9,1,,,47.9,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",female,15-59,urban,32.5,32.5,32.5,32.5,1,,,32.5,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",female,15 years and above,rural,49.4,49.4,49.4,49.4,1,,,49.4,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",female,15 years and above,rural + urban,43.3,43.3,43.3,43.3,1,,,43.3,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",female,15 years and above,urban,29.4,29.4,29.4,29.4,1,,,29.4,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",female,All Ages,rural,39.8,39.8,39.8,39.8,1,,,39.8,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",female,All Ages,rural + urban,34.7,34.7,34.7,34.7,1,,,34.7,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",female,All Ages,urban,23.1,23.1,23.1,23.1,1,,,23.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",male,15-29,rural,69.3,69.3,69.3,69.3,1,,,69.3,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",male,15-29,rural + urban,66.0,66.0,66.0,66.0,1,,,66.0,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",male,15-29,urban,58.5,58.5,58.5,58.5,1,,,58.5,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",male,15-59,rural,86.2,86.2,86.2,86.2,1,,,86.2,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",male,15-59,rural + urban,85.0,85.0,85.0,85.0,1,,,85.0,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",male,15-59,urban,82.1,82.1,82.1,82.1,1,,,82.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",male,15 years and above,rural,79.6,79.6,79.6,79.6,1,,,79.6,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",male,15 years and above,rural + urban,78.2,78.2,78.2,78.2,1,,,78.2,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",male,15 years and above,urban,74.9,74.9,74.9,74.9,1,,,74.9,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",male,All Ages,rural,64.2,64.2,64.2,64.2,1,,,64.2,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",male,All Ages,rural + urban,62.5,62.5,62.5,62.5,1,,,62.5,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",male,All Ages,urban,58.3,58.3,58.3,58.3,1,,,58.3,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",person,15-29,rural,51.1,51.1,51.1,51.1,1,,51.1,51.1,51.1,51.1,51.1
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",person,15-29,rural + urban,47.9,47.9,47.9,47.9,1,,47.9,47.9,47.9,47.9,47.9
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",person,15-29,urban,40.8,40.8,40.8,40.8,1,,40.8,40.8,40.8,40.8,40.8
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",person,15-59,rural,69.8,69.8,69.8,69.8,1,,69.8,69.8,69.8,69.8,69.8
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",person,15-59,rural + urban,65.7,65.7,65.7,65.7,1,,65.7,65.7,65.7,65.7,65.7
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",person,15-59,urban,56.3,56.3,56.3,56.3,1,,56.3,56.3,56.3,56.3,56.3
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",person,15 years and above,rural,64.2,64.2,64.2,64.2,1,,64.2,64.2,64.2,64.2,64.2
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",person,15 years and above,rural + urban,60.4,60.4,60.4,60.4,1,,60.4,60.4,60.4,60.4,60.4
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",person,15 years and above,urban,51.3,51.3,51.3,51.3,1,,51.3,51.3,51.3,51.3,51.3
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",person,All Ages,rural,51.8,51.8,51.8,51.8,1,,51.8,51.8,51.8,51.8,51.8
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",person,All Ages,rural + urban,48.3,48.3,48.3,48.3,1,,48.3,48.3,48.3,48.3,48.3
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2021",person,All Ages,urban,40.2,40.2,40.2,40.2,1,,40.2,40.2,40.2,40.2,40.2
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",female,15-29,rural,34.4,34.4,34.4,34.4,1,,,34.4,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",female,15-29,rural + urban,32.4,32.4,32.4,32.4,1,,,32.4,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",female,15-29,urban,28.1,28.1,28.1,28.1,1,,,28.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",female,15-59,rural,58.5,58.5,58.5,58.5,1,,,58.5,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",female,15-59,rural + urban,51.5,51.5,51.5,51.5,1,,,51.5,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",female,15-59,urban,36.1,36.1,36.1,36.1,1,,,36.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",female,15 years and above,rural,51.8,51.8,51.8,51.8,1,,,51.8,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",female,15 years and above,rural + urban,45.8,45.8,45.8,45.8,1,,,45.8,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",female,15 years and above,urban,32.3,32.3,32.3,32.3,1,,,32.3,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",female,All Ages,rural,41.2,41.2,41.2,41.2,1,,,41.2,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",female,All Ages,rural + urban,36.9,36.9,36.9,36.9,1,,,36.9,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",female,All Ages,urban,26.6,26.6,26.6,26.6,1,,,26.6,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",male,15-29,rural,65.7,65.7,65.7,65.7,1,,,65.7,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",male,15-29,rural + urban,63.3,63.3,63.3,63.3,1,,,63.3,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",male,15-29,urban,57.9,57.9,57.9,57.9,1,,,57.9,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",male,15-59,rural,85.1,85.1,85.1,85.1,1,,,85.1,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",male,15-59,rural + urban,83.6,83.6,83.6,83.6,1,,,83.6,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",male,15-59,urban,80.3,80.3,80.3,80.3,1,,,80.3,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",male,15 years and above,rural,78.7,78.7,78.7,78.7,1,,,78.7,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",male,15 years and above,rural + urban,77.2,77.2,77.2,77.2,1,,,77.2,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",male,15 years and above,urban,73.6,73.6,73.6,73.6,1,,,73.6,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",male,All Ages,rural,61.9,61.9,61.9,61.9,1,,,61.9,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",male,All Ages,rural + urban,60.7,60.7,60.7,60.7,1,,,60.7,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",male,All Ages,urban,58.0,58.0,58.0,58.0,1,,,58.0,,,
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",person,15-29,rural,50.5,50.5,50.5,50.5,1,,50.5,50.5,50.5,50.5,50.5
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",person,15-29,rural + urban,48.2,48.2,48.2,48.2,1,,48.2,48.2,48.2,48.2,48.2
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",person,15-29,urban,43.1,43.1,43.1,43.1,1,,43.1,43.1,43.1,43.1,43.1
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",person,15-59,rural,71.6,71.6,71.6,71.6,1,,71.6,71.6,71.6,71.6,71.6
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",person,15-59,rural + urban,67.3,67.3,67.3,67.3,1,,67.3,67.3,67.3,67.3,67.3
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",person,15-59,urban,57.5,57.5,57.5,57.5,1,,57.5,57.5,57.5,57.5,57.5
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",person,15 years and above,rural,64.9,64.9,64.9,64.9,1,,64.9,64.9,64.9,64.9,64.9
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",person,15 years and above,rural + urban,61.1,61.1,61.1,61.1,1,,61.1,61.1,61.1,61.1,61.1
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",person,15 years and above,urban,52.3,52.3,52.3,52.3,1,,52.3,52.3,52.3,52.3,52.3
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",person,All Ages,rural,51.4,51.4,51.4,51.4,1,,51.4,51.4,51.4,51.4,51.4
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",person,All Ages,rural + urban,48.6,48.6,48.6,48.6,1,,48.6,48.6,48.6,48.6,48.6
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2022",person,All Ages,urban,42.2,42.2,42.2,42.2,1,,42.2,42.2,42.2,42.2,42.2
India,Andhra Pradesh,28,"Agriculture Year (Jul - Jun), 2023",female,15-29,rural,33.6,33.6,33.6,33.6,1,,,33.6,,,
